ContentId,Title
6769852549722242790,Itaú vende carteira de vida para Prudential | Sonho Seguro
-8813724423497152538,Itaú é pioneiro do blockchain
6607431762270322325,"JPMorgan Software Does in Seconds What Took Lawyers 360,000 Hours"
3715130189384008388,JPMorgan is Quietly Developing a Private Ethereum Blockchain - CoinDesk
-2139739377293212491,"Jamf conference: IBM cutting costs w/ largest enterprise Mac deployment, 100,000 by end of year"
5162508842577612756,Japanese for dummies
6484776051882277624,Jarvis: an Amazon Echo clone in your browser with PageNodes
8651615486877503655,Java 8 Best Practices Cheat Sheet
-14569272361926584,Java 8 Streams - A Deeper Approach About Performance Improvement
-2808959554282640221,Java 8 Streams : 10 missing features
-6661204361884000663,Java 9 Early Access: A Hands-on Session with JShell - The Java REPL | Takipi Blog
-4655195825208522542,Java 9 na prática: Jigsaw
6255978182562760059,Java Collections Cheat Sheet
8869347744613364434,Java Garbage Collection Essencial
6947862790919978120,Java Microservices: The Cake is a Lie but You Can't Ignore It | Takipi Blog
667643281369196267,Java Tools and Technologies Landscape Report 2016 | zeroturnaround.com
3205047378909988692,Java vs .NET vs Python vs Ruby vs Node.JS: Who Reigns the Job Market? | Takipi Blog
5088013394045185972,JavaScript Conquered the Web. Now It's Taking Over the Desktop
6910763794618680440,JavaServer Faces 2.3 Quick Reference - DZone Java
-559964548932224920,Jeff Seguros: SEGUROS E GAMES
-4875060556471576861,Jenkins 2.0 is here!
-742603651309629354,JetBrains DataGrip: Your Swiss Army Knife for Databases and SQL
2438237966002226084,Jira - A Necessary Evil?
-3027055440570405664,Joel on Software
7963184191158282052,Johnson & Johnson Targets 85% of Apps in Cloud by 2018
2817960273225808857,Johnson & Johnson compra líder global em dermocosméticos | EXAME.com
1348739322889189648,Johnson & Johnson comprará grupo suíço por US$ 30 bi
-2577148567706202814,Julia Galef: Why you think you're right -- even if you're wrong
-3912939678517879962,Jury finds Google's implementation of Java in Android was fair use
-6537529846890876234,"Just shut up and let your devs concentrate, advises Stack Overflow CEO Joel Spolsky"
-9020955625521881630,KFC chinês adota robô que escaneia clientes para sugerir menu - Startupi
8872925201254666834,KPIs: por que eles são essenciais para medir o seu sucesso?
-1138633255366005559,Kaol Porfírio luta como uma garota! - Think Olga
7104734618727920421,Kelso's Corner
4317140528951861957,Key trends in machine learning and AI
-4194520495766350572,Keynotes from the O'Reilly Velocity Conference in New York 2016
2282385028752844581,Kickstarter 3D printer will print circuit boards as part of your designs
7835346487062622787,Kit de sensor BLE alimentado por energia solar
-8196748324041706598,Kite wants to be every developer's pair-programming buddy
-8606063418076691067,"Kotlin in Production - What works, Whats broken"
-6590064508646491981,Kotlin no Backend (Parte 2) :: Concrete Solutions
6063029961433390149,Krita 3.0: The Animation Release
-9095002324981651252,Kroton prepara oferta pelo controle da Estácio - Primeiro Lugar On-line
4151147085496712967,Kubernetes
5965544132537436406,Kubernetes
30461094217357731,Kubernetes 1.3 on tap for Google Container Engine
-6875247493073242590,LATIN INNOVATION BONANZA | New South & Central America Trend Briefing from TrendWatching
-435798809553722526,LIBERAÇÃO MIOFASCIAL - O QUE É E COMO FAZER
-8018088591294066196,LOGOBR School | Behance Reviews Campinas 2016
-1572252285162838958,LPIC-OT DevOps Engineer | Linux Professional Institute
4012770927504386801,La RAE lucha contra los anglicismos con una campaña de publicidad
672199059798181601,Labelling automated builds on Docker Hub - Microscaling Systems
-1787737696395220629,Laboratório da Disney cria robô que pula
-5411404485622449820,Labyrinth of Lies (2014)
6932547594283220441,Lady Gaga's startup Backplane burns out and sells assets
7469361608711738006,Land Rover's lead engineer explains autonomous off-road driving
-2355230755276061204,Lançado 1º E-commerce de Mão de Obra Operacional do Brasil
-8535131855706279960,Lançamento da LBI Comentada
5395868751435718725,Large CPGs are under attack by startups... and consumers are winning
7187974705675832644,Largest IoT Event Kicks Off at Santa Clara Convention Center
-6884335507424704154,"Largest botnet attack in history peaks at over 1 terabits per second, aided by Internet of Things"
1314740759271289025,Larry Page's dream of building a 'Google Island' could be coming true
4419562057180692966,Latin America's chronic inefficiency could drive more O2O commerce growth
4609121753781446855,"Lava-louças Brastemp Ative! 8 Serviços Blf08abana 110v - R$ 800,00"
515531013045220470,Leaf - Machine Learning for Hackers
2321412363020240814,Lean IT is all about people - o Lean na TI é focado em pessoas
-5845411843260276924,Lean and banking: the pot of gold waiting to be discovered | Blog post
6565723369088595990,Learn About the PHP Trends and Predictions for 2017
-969155230116728853,Learn Hiragana: The Ultimate Guide
8814787788150050622,Learn Japanese Online | Japanese Podcast| JapaneseLingQ.com
-8031358134051918098,Learn Microservices in Java - DZone - Refcardz
4106497696154898573,Learn Swift Programming Syntax | Udacity
-6893108632164641498,Learn TypeScript in 30 Minutes
-1291869519847635026,Learning How to Learn: The Most Important Developer Skill - Free Code Camp
-7174595923544719736,Learning at the speed of business
-3915769742442748515,Learning to learn by gradient descent by gradient descent
-6752460077509522132,"LendingRobot Lets You Monitor Your Portfolio Performance On Prosper, Lending Club, And Funding Circle"
-4333056764244640444,Lentes de contato inteligentes serão o wearable definitivo
7276478113479207148,"Leonardo Dicaprio, Barry Sternlicht back Qloo, a cultural recommendation engine"
3293246847422795557,Lessons from Becoming a Data-Driven Organization
2335028422423709400,Lessons from a Google App Engine SRE on how to serve over 100 billion requests per day
2543311963908571128,Lessons from converting an app to 100% Kotlin - Keepsafe Engineering
5913609969272242724,Lessons learned from a year of using live migration in production on Google Cloud
6569723785655740276,Let the Right One In (2008)
2607211459879791691,Leveling Up Your JavaScript -
7181581805250416928,Liberty vai adotar telemetria e baratear seguro para bons motoristas
-5953227649059336919,Life Beyond Email: Chatbot Marketing
7088167897470452815,"Life Coach vs. Therapist, Learn the Difference | Tony Robbins"
-6999287066519531005,Lightning Distribution for Drupal: Build Advanced Authoring Experiences in Drupal 8
2925450084561574364,Like It Is: Bob Dylan Explains What Really Killed Rock 'n' Roll
1649085803937938638,Lilly Wachowski Makes First Public Appearance Since Coming Out as Transgender
-8194774279664546436,Linking the customer experience to value
5379671084978512851,Linus Torvalds: The mind behind Linux
7707640607626518697,Linus Torvalds: The mind behind Linux
7351002593233940239,Linux at 25: Q&A With Linus Torvalds
8857442213860272383,Lista mostra os sites de compras mais procurados pelos brasileiros. Confira
1618055575277164008,Lista tem 15 dicas para Google Docs; teste
-6590819806697898649,Listas com RecyclerView - Android Dev BR
1021466437456217445,Lists are the new search
6463551093741815202,"Little girls doubt that women can be brilliant, study shows"
1432311799980176241,Live Event: Unveiling the GitLab Master Plan
-4996336942690402156,Live asynchronously.
4786732753690611738,Living the Millennial Dream - ABODO
-9176143510534135851,Livraria dá adeus a estoque e imprime livros na hora
-1669098707776725430,Livro reúne artigos de 30 pesquisadores sobre inovação na agricultura - RSS
-6783772548752091658,Livro: Retrospectivas Divertidas
8355302955998803709,Livros sobre liderança: os 10 melhores livros para bons líderes
-9105040345021932755,Lições de empreendedorismo com a série The 100
-7388035385087807288,Load Testing Our Site on Pantheon (Drupalize.me)
-1852324383183073754,Load Your Steam Wallet Using Bitcoin
-7155846267321183721,Locaweb compra plataforma de e-commerce FBITS - B!T magazine
4920704891238922872,Login sem senha no Android deve chegar até o final de 2016 | Google Discovery
6716649347760033969,Lossless Web Navigation with Trails
-6195775145989617417,LukeW | Obvious Always Wins
8863288680270590286,MG promove até dia 15 conferência sobre diversidade sexual e cidadania LGBT
8993230615635349817,MIT and Microsoft Research made a 'smart' tattoo that remotely controls your phone
319340024738595907,MITSUBISHI ASX 2.0 4X4 AWD 16V GASOLINA 4P AUTOMÁTICO - WebMotors - 17115683
-2211174111335280246,MOBILE TIME - Aeroporto do Galeão é o primeiro da América Latina a ter app com navegação indoor
-7447329442374055391,MOBILE TIME - Chatbots vão diminuir a força de Apple e Google
270443693434886127,MOBILE TIME - Drones vão ajudar pequenos agricultores no Brasil
3470393457385461859,MOBILE TIME - Era dos bots abre inúmeras questões de ordem jurídica
-447851796385928420,MOBILE TIME - FlyHelo: app permite compartilhamento de jatos e helicópteros em São Paulo
4307023751244532288,MOBILE TIME - Nascem os primeiros chatbots brasileiros
6094778865705471594,MOBILE TIME - Santander lança app dedicado aos clientes do ensino superior
6201946560186605500,MOBILE TIME - Shoppings do Rio testarão solução de marketing com beacons
-5684357871122991503,MOBILE TIME - Youse: seguradora digital se diferencia através da interface móvel
2394847196776462305,MVP = aprendizado inteligente
7734143682021717145,MacBook Pro Lineup Set For 'Most Significant Overhaul in Over 4 Years'
-2213320166727371491,MacOS Sierra Preview
-2410328180964789831,Machine Intelligence - Research at Google
8339561640071198727,"Machine Learning Can Identify Pixelated Faces, Researchers Show"
-8190931845319543363,Machine Learning Is At The Very Peak Of Its Hype Cycle - ARC
5258604889412591249,Machine Learning Is No Longer Just for Experts
1415230502586719648,Machine Learning Is Redefining The Enterprise In 2016
-2164628725543527116,"Machine Learning Tools Help Google Science Fair Finalists Find Lost Objects, Predict Breast Cancer Risk"
-2864378895481874465,Machine Learning Unconference
-5658245291907121574,Machine Learning and the VP Debate
-4571929941432664145,Machine Learning as a Service: How Data Science Is Hitting the Masses
638282658987724754,Machine Learning for Designers
3075810310719170278,Machine Learning is Fun!
3180608611815082945,Machine Learning is Fun! Part 2
216869981229779312,Machine Learning is Fun! Part 3: Deep Learning and Convolutional Neural Networks
-1549326815285717811,"Machine Learning, AI, and the Emperor's Vest"
8685746777792503843,Machine learning at the museum: this week on Google Cloud Platform
-8123434787655959885,Machine learning is a poor fit for most businesses
-5790539535722288419,Machines are learning to find concealed weapons in x-ray scans
-906467637324626408,Madrid encontra forma divertida - e colorida - de melhorar a vida dos pedestres - Nômades Digitais
6576356408780336784,Magic Leap has written our future in its patent filings
-5570795524983603787,Magic Quadrant for Business Intelligence and Analytics Platforms
-7814257818245609902,Magnolia (1999)
-4068545238978420047,Making Apache Spark Easier to Use in Java with Java 8 - Cloudera Engineering Blog
-2871347907044769386,Making Sense of Unstructured Data with Google Cloud NL API
9060231864899459154,Making digital strategy a reality in insurance
-5055745575969002313,Making email safer with new security warnings in Gmail
2625883933130361261,Making open source data more available
1354035119798779232,Making your business fit for the future
-720777800522871309,Man accidentally deletes his entire company with one line of bad code
-816352740763488513,Manage Client-Side Packages with Bower - ASP.NET documentation
363303724138208407,Management theory is becoming a compendium of dead ideas
-2083103312491589695,Managing Machines at Spotify
-8388400806941996172,Managing ambient type definitions and dealing with the
3151804887212279872,Manhattan CRE prices spark a mass exodus of startups to Brooklyn
2375950438753851487,Mapa mental: a chave para organizar seus projetos!
6844164348224220577,Mapping the Global NeoBank Landscape - Techfoliance
3989649621607163677,Mapping the World of Music Using Machine Learning: Part 1 - iHeartRadio Tech Blog
5688279681867464747,"Margaret Gould Stewart: How giant websites design for you (and a billion others, too)"
2841545035570793472,Mark A Trello Card As Done (And Drop The Mic On That Task)
897043351348716074,Mark Zuckerberg compartilha como será o Facebook em 2026 - Startupi
-3460883803089049921,Marketing Technology Landscape Supergraphic (2016) - Chief Marketing Technologist
-6245524727898921842,Marketing To Millennials: 'Dope' Takeaways From 'Just Dance 2017'
-3136683414587095274,Marketplace
7421641564256558176,Martech and ad tech convergence: myth or reality?
-2683134512107439488,Mary Meeker's essential 2016 Internet Trends Report
-3234984575507976056,MasterTech - Como ter um bom relacionamento com a Escrita
-1104501717379772664,"Mastercard disponibiliza autenticação de pagamento por ""selfie"" no Brasil e México - Startupi"
8779890754987103603,Mastercard lança plataforma de APIs abertas para soluções de pagamentos - Startupi
539980615899429566,Mastercard lança rival do Apple Pay e reforma seu logo
679005777543560737,Mastercard libera APIs para quem quer desenvolver novas fintechs
569574447134368517,Mastering Bash and Terminal
7756118769128656312,Mastering Software Development in R · Simply Statistics
-4265002939801511319,Me an' Algernon
-1523691178084871,Measuring email effectiveness in retail banking
7303676031229268527,Measuring the Benefits of Software Reuse
1392715980907132808,MedStar Washington Potentially Affected By Bitcoin Ransomware
3704349024245704692,Medindo vazão utilizando sensor ultra-sônico de distância - Embarcados
-7571123172959828025,"Meerkat, star app of 2015, is officially dead"
4555339116751579515,Meet Aquifer: A build system for easier Drupal development
7238948407563080770,"Meet Articoolo, the robot writer with content for brains"
-5161313513317812402,"Meet Bozoma Saint John, the Apple executive who stole the show at WWDC"
9215261273565326920,"Meet Mycroft, the open source AI who wants to rival Siri, Cortana, and Alexa | ZDNet"
5237574390644778994,"Meet Parsey's Cousins: Syntax for 40 languages, plus new SyntaxNet capabilities"
-1868592694876567759,"Meet SwagBot, the Robot Cowboy that Can Herd and Monitor Cattle on Its Own - Modern Farmer"
-6625273991455881177,Meet the man behind the rise of bots and our AI-driven future
-5410531116380081703,Meet the new Brazilian consumer
2259988589066296676,Meio&Mensagem
-6056382045660082261,Melancholia (2011)
-1853084798056642222,Memcache API and Integration 
-5786811453218931415,Meninos com Down abrem a própria empresa de pizzas e fazem o maior sucesso em eventos
-5039153034159656707,Mercado de Cosméticos no Brasil - Setor que não conhece crise!
6426224004219108539,"Mesmo sem apoio, Parada LGBT de Campinas arrasta multidão pelas ruas"
-2774293088092853604,Message buttons and the Slack API - Slack Platform Blog
2725842723638001955,Micro Profile JavaEE com Wildfly Swarm
-3482581255202910790,Microservices - When to React Vs. Orchestrate - Capital One DevExchange
-5283009029345397378,Microservices Architecture on Google App Engine
2244894675266276573,"Microservices Reference Architecture, Part 4 -12‑Factor App"
-78066964941874046,Microservices testing
-5850390492300666299,Microservices: Real Architectural Patterns
-8706427875719844202,Microsoft Accelerator startup DefinedCrowd connects machine learning with native speakers
3067875254349597654,Microsoft Adds Ethereum to Windows Platform For Over 3 Million Developers - CoinDesk
8095004770374551394,Microsoft Build: the 10 most important announcements
8084284001249507595,Microsoft Continues to Embrace Ethereum & Bitcoin - Bitcoin News
5333141914314968598,"Microsoft HoloLens and Lowe's, working to redefine your next home renovation"
-9152398073968262186,"Microsoft Is Now 'Open By Default', Says Xamarin Founder Miguel de Icaza"
3068975614432538771,Microsoft Strikes Partnership With Banks on Blockchain Tech
8340838192486391835,Microsoft adds Python to deep learning toolkit
-8518096793350810174,"Microsoft adquire LinkedIn por US$ 26,2 bilhões"
-1676378465482420452,Microsoft and Bank of America Merrill Lynch Collaborate to Transform Trade Finance Transacting With Azure Blockchain as a Service
2546734694784514225,Microsoft and HackerRank bring executable code snippets to Bing's search results pages
2424381466524517235,Microsoft and University of Washington researchers set record for DNA storage - Next at Microsoft
6750029764020453263,"Microsoft anuncia Visual Studio para Mac, disponível ainda nesta semana | MacMagazine.com.br"
4460664691673874476,"Microsoft comprará LinkedIn por 26,2 bilhões de dólares | EXAME.com"
-7042078050206929948,Microsoft convoca comunidade técnica para resolver problemas usando a nuvem - Startupi
-3351656282247453586,Microsoft expands its support for Docker containers
2885511262558254418,Microsoft is taking its cues from Facebook as it totally shakes up Office
-790959521412948853,"Microsoft lança Teams, nova plataforma de chat concorrente do Slack | MacMagazine.com.br"
8931755432090459041,Microsoft to acquire LinkedIn
-5331421579623797776,Microsoft wants to connect all your favorite apps with Flow
3296513714237850943,Microsoft's CEO Explores How Humans and A.I. Can Solve Society's Challenges-Together
-3267081294086663175,Microsoft's Digital Post-It Is Powered By Your Office's Horrible Lighting
5795281877636738272,Microsoft's Open Source Love Affair Reaches New Heights
-6499865726739947794,Microsoft's mobile problem may not be a problem at all
4121807259563748287,Microsoft's new AI tools help developers build smart apps and bots
6412479507689487223,Microsoft's new online certification program kicks off with data science specialization | ZDNet
-7315032288233856709,"Microsoft: Windows Phone is not the place to do ""new and exciting things"" - MSPoweruser"
-1219115668721807817,Microsseguro
2267321579404324900,Migrating from Parse to Bluemix
-7639185658532886960,Migrating to the New Java 8 Date Time API | Baeldung
-2779829118032656703,Mike Birbiglia's 6 Tips for Making It Small in Hollywood. Or Anywhere.
-1557461511205521728,"Millennials Don't Care About Owning Cars, And Car Makers Can't Figure Out Why"
654383168348870348,Million Song Dataset | scaling MIR research
-6814865160063205794,Million-dollar babies
300937643051923212,Mimo baby monitor helps parents get more sleep
-2065362330475275026,Minha passagem no Hackathon da Globo #bbb2017
4804093434821394840,Mining in Space Could Lead to Conflicts on Earth - Facts So Romantic - Nautilus
8049667463017473012,"Miracles of Human Language: An Introduction to Linguistics - Universiteit Leiden, Meertens instituut (KNAW) | Coursera"
-8950763842769120954,Mobify report reveals impact of mobile website speed
4757923412035174662,Mobile Time
1797761064772338938,Mobile Time
7446534728307622413,Mobile UX Design: The Right Ways to Ask Users for Permissions - UX Planet
5322532051893153382,Mobile UX Design: The Right Ways to Ask Users for Permissions - UX Planet
-8370744479086515302,Mobile banking conquista o coração dos brasileiros
3149164017776669829,Mobile marketing statistics 2016
-7484960773951920439,Mobile-Only Challenger Banks Are Shaping the Future of Financial Services Industry
3906974906788964502,Modelando APIs REST com Swagger
-2440547657721869309,Money 20/20 Panel: Artificial Intelligence and Machine Learning
-958925381525830552,Monitor your application errors with Stackdriver Error Reporting
8901449108040307914,Monitoramento em tempo real com Elasticsearch e Kibana
-4668565519400205181,Monitorando Aplicações PHP com Prometheus
7540764978459875963,Moovit's new Facebook chatbot for transport proves v0 is not going to be good
428486625959995206,Most Interesting APIs in 2016: Cognitive Computing
-2879657397552025078,Most People Say They Could Get Rid of Tons of Stuff and Still Be Happy
-637050915727878966,Most experts say AI isn't as much of a threat as you might think
4891164246772479976,Motion with Meaning: Semantic Animation in Interface Design
-2184022689343185012,Moving the Drupal 8 workflow initiative along
179286456725721055,Mozilla Founder Unveils 'Brave Ledger' with Bitcoin Micropayments
-5380376324140474506,Mudanças na App Store podem não conquistar desenvolvedores | EXAME.com
5530820581773167955,Mulheres são mais criativas que homens?
5232169374213306041,Mulholland Drive (2001)
156889606517612871,Multi-Channel Marketing in 2015 - It's not rocket science.
4904775878165401439,My Approach to Mobile Accessibility Testing - Ministry of Testing
-5968239566051821631,My Quantum Circuit Simulator: Quirk
784265334245910688,My Top 9 Favorite Python Deep Learning Libraries - PyImageSearch
-6872546942144599345,My experience with Google's Associate Android Developer Certification
-7518373517401484139,My favorite people and resources to learn Android programming from
-8167536150098135304,Mycroft: The open source answer to natural language platforms
3496156626367166618,NASA gives away the data from an Earth-mapping spacecraft
6514150672874342131,"NASA's Space Robotics Challenge: The Tasks, the Prizes, and How to Participate"
5658615529969625284,NES Classic Edition Coming This November
-2151750849426701342,NES classic 'Punch-Out' has an Easter egg that went undiscovered for 29 years
-4126288159365354498,NOW NEW NEXT: How growth champions create new value
-5170198873410718233,NTT to buy Dell's services division for $3.05 billion
7168347449326627154,NYT: Google To Announce Alexa Competitor Called 'Google Home' At I/O
2457939609972623332,Nashorn: JavaScript made great in Java 8
3196303498841885455,"National Coming Out Day - Wikipedia, the free encyclopedia"
-2307670819023106063,Natura está em busca de startups para gerar novos projetos e produtos - Startupi
-1425776303341065806,Natura inova e cria bot para auxiliar consumidores a escolherem presentes de natal - Startupi
-455124319026316634,"Need Some AI? Yeah, There's a Marketplace for That"
2617330491231854367,Negociação deve garantir ocupação de shoppings até 2017 | EXAME.com
4807410384082534048,Neoliberalismo a ideologia na raiz de todos os nossos problemas
-6009377241272750648,Nespresso
-4767439283620384185,NetBeans Day Brasil 2016
3598164602856140626,"Netflix OSS, Spring Cloud, or Kubernetes? How About All of Them!"
3998743085432844199,Netflix emociona com vídeo destacando personagens LGBT
4814419120794996930,"Netflix says Geography, Age, and Gender are ""Garbage"" for Predicting Taste"
-1353560213232970946,Netshoes e Zattini anunciam 30 dias de Black Friday
-3612149709424815327,Netshoes é grande vencedora do Prêmio BR Week 2016
-986027724303592548,Neural networks are inadvertently learning our language's hidden gender biases
-8030181764663752939,"Neuroscience confirms that to be truly happy, you will always need something more"
6099026883115865746,New APIs Expand Line's Third Party Integration and Chatbot Capabilities
-4412848927260591416,New Africa Trend Briefing from TrendWatching | BETTER TECH
-3544655814153481738,New Africa Trend Briefing from TrendWatching | THE FUTURE OF AFRICONNECTION
1561244083438776495,New Amazon Linux Container Image for Cloud and On-Premises Workloads
-7152753999571084411,New Asia Trend Briefing from TrendWatching | ASIAN DATA DOMINANCE
-908505899495735224,New Asia Trend Briefing from TrendWatching | SOCIAL SERVANTS
-1165347641456093580,New Asia Trend Bulletin from TrendWatching | BUILT-IN BRANDS
886450434856305025,New Early Adopter Programs: Team Drives and a new Hangouts video meetings experience
1177957942021788639,New Google Cloud Platform Education Grants offer free credits to students
-1151034582628982912,New JavaScript library brings Java to browsers without applets
7814856426770804213,New MacBook Pro is not a Laptop for Developers Anymore
-5181489804915739633,New Sessions Added To Google I/O 2016 Schedule
7965539599896143226,New South & Central America Trend Briefing from TrendWatching | CRISIS SOLUTIONS
3321223121670148312,New South & Central America Trend Briefing from TrendWatching | PROTECTIVE TECH
1737303669706106633,New Trend Briefing from TrendWatching | AUTONOMANIA!
4333668738649701866,New Trend Briefing from TrendWatching | RECONCILIATION BRANDS
-5769968511636780471,New Trend Briefing from TrendWatching | THE FUTURE OF BETTERMENT
-9137036168156595470,"New blog from Dries: A ""MAP"" for accelerating Drupal 8 adoption"
6652210819857467321,New blog from Dries: How should you decouple Drupal?
3272519107572730082,New free Trend Briefing from TrendWatching | INNOVATION CELEBRATION 2016
5728858831120768412,"New functional programming language can generate C, Python code for apps"
-486686184692655504,New settings for 2-Step Verification
-4880614998012292765,New smart toothbrush from Philips Sonicare is a true 21st-century product
7414965642940222121,New ways to keep data flowing between your apps and ours
-6275771337261603227,Nights of Cabiria (1957)
-8369610219380465981,Nintendo has doubled in value since Pokémon Go's release
-5078536505040226358,Nintendo to Release Mini NES with 30 Pre-Loaded Games in November!
4296604388230897073,"No ""Altas Horas"", garoto filho de casal homoafetivo dá lição contra a homofobia"
-8949113594875411859,"No Brasil, '25% dos celulares ainda são 'Burrofones'"
6583734846225935852,"No ano em que a Apple completa 40 anos, confira a evolução do iPhone"
4716135688735489427,"No dia das mães, Avon lança campanha com mãe de jovem gay"
-3750879736572068916,"No, Apple isn't the next BlackBerry - it's the next Microsoft"
1542516532533301214,No-Cost RHEL Developer Subscription now available
1507299850679912107,NoSQL Performance Benchmarks
2930191803881821526,Node.js Best Practices - How to Become a Better Developer in 2017 | @RisingStack
4788854083489560153,Node.js Examples - How Enterprises use Node in 2016 | @RisingStack
-5784991738549272379,NodeMCU (ESP8266) o módulo que desbanca o Arduino e facilitará a Internet das Coisas...
1173658987415870390,Nokia vai voltar ao mercado de smartphones
-3179358869851478234,Not Your Father's Insurance Industry - Insurance Thought Leadership
6521856301289868251,Notes on Reactive Programming Part I: The Reactive Landscape
-1444481301861872291,Nova campanha da Avon tem drag queen como estrela
3562616807243819955,Nova iniciativa busca desenvolver o ecossistema de Fintechs da América Latina
-8948234514303933700,Nova pulseira tecnológica avisa se você já bebeu demais
7065704533945771463,Nova regra do Banco Central pode significar o fim do Nubank; entenda - IDG Now!
91241469839881699,Nova versão do SAP Hybris Commerce vai ser apresentada durante o Forum E-Commerce Brasil 2016 - B!T magazine
-3850803681204406658,Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento
-8689798332822398451,Novidades do Android Studio 2.2
4559158557590109105,Novidades do CDI 2.0
-927862226557602150,Novo Honda Civic é eleito o carro mais seguro dos EUA
-6444494220871855741,Novo padrão de rede cabeada pode oferecer até 5 Gbps transferência de dados
-133139342397538859,"Novo workaholic trabalha, pratica esportes e tem tempo para a família. Conheça"
-4761420664091904483,Now playing: New ISO security and privacy certifications for Google Cloud Platform
2572662123697831414,Now sites can fingerprint you online even when you use multiple browsers
3058137260516373249,Now we know how profitable Microsoft's cloud business is -and investors should be happy
-2720012228333470715,Nubank começa a testar seu programa de fidelidade - Empresas Tech
7818691400791322406,Nubank e Goldman fecham parceria de R$ 200 milhões
7191770005709670956,Nubank envia Pikachu para cliente que pediu desbloqueio de cartão e do Pokémon Go
-1663441888197894674,Nubank pode fechar as portas se BC confirmar mudança amanhã
457505998997890101,Nubank se pronuncia sobre possibilidade de ser fechado e decisão do BC; leia na íntegra
-339230353302835829,Nubank é considerada uma das marcas mais revolucionárias do mundo
2834574758085485485,Nubank: o futuro dos cartões de crédito [CT Entrevista] - Canaltech Entrevista
-9073210245497295284,Number plate recognition with Tensorflow
-2402157201203242566,Number26 raises another $40 million for its vision for the future of banking
-860914756454619650,Nvidia announces a supercomputer aimed at deep learning and AI
2103268612948910635,Não ao preconceito! ONU celebra Dia da Visibilidade de Mulheres Lésbicas e Bissexuais
-3170783292462058942,Não existe frete grátis!
6541551984368289722,O AC/DC te ensina alocação de recursos
6162786478796754684,O Brasil das fintechs: conheça startups nacionais que podem fazer você sair dos bancos
-3368357500455466403,O Empreendedorismo no Mercado de Seguros
-502840688786875793,O IPO é a saída para a Netshoes?
-2705245562881239338,O RH chega ao board
3041906492387035176,O WhatsApp do Google chegou e se chama Allo
6031953227014493100,O chefe é gay. E daí?
2171751753892441512,O céu é o limite na utilização de Golang -
-1419343869401004365,O deslize da Pepsi ajudou a Pizza Hut e KFC
1854874463930846880,O dia em que tive mais medo de estar errada.
8314492264050843009,O efeito castanha-do-pará é mais complicado do que você imagina
-5690023155612846030,O futuro das interfaces: Chatbots - Tableless
4061646345741687197,O homofóbico dentro de cada um
6090089162789916215,O início problemático dos chatbots no Facebook Messenger
-8245663037926520114,O machismo também mora nos detalhes - Think Olga
-879594538384021068,O manual do deboísta corporativo
-2314360211211303885,"O meme 'Luiza, você está atenta?' explicou da melhor forma o machismo na área da tecnologia"
-8119612270825155371,O papel das startups dentro de um ecossistema de inovação em robótica - Startupi
4158328739563138055,O perfil do líder capaz de gerir equipes de alto desempenho
4196146076384098027,"O ponto de virada dos bancos vai demitir milhões e está próximo, diz Citi"
-1672166631728511207,O potencial do bitcoin na América Latina
2639926854188906104,"O que aprendemos com os modelos de gestão da Google, Netflix e Dell  Leia mais em Endeavor @ https://endeavor.org.br/modelo-gesta-dell-netflix-google/"
-2447632164766022033,O que o GitHub tem a nos dizer sobre os estereótipos entre programadores | Tecnoblog
880612740433495828,O que você deve fazer para se tornar um líder melhor?
1115750778137998115,O que é benchmarking? Veja quando um concorrente se torna inspiração!
-3540554289369551216,O que é capitalização?
-6584408680441477889,O que é liderança? Liderança é fazer a diversidade funcionar.
-5702535287667979261,O raio-x financeiro das empresas fofas
-7078081008943106850,O seu conteúdo está preparado para as duas internets?
374352050712569304,O tênue equilíbrio da equipe que desenha produtos digitais
-4507929853521434970,O uso da vírgula e seus pré-requisitos - Português
-4509487968959834430,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil
-5691384416070374740,OKR e meta: minha experiência no Runrun.it
-8796191278504623694,Object calisthenics: Change the way you code
8057379878708189245,Oculus acquires eye-tracking startup The Eye Tribe
1525988103928186217,Of prediction and policy
-5345231991504930502,Oldboy (2003)
-8968101771604200516,Olhando para o futuro: 5 pontos de atenção
751528815916485437,"Olhar Digital: Notícia: Testamos o HoloLens, os óculos do futuro da Microsoft"
4039031731864440026,Olli: Artificial Intelligence for the real world of connected commuting
-145625979744144572,Omnitone: Spatial audio on the web
7985545205318799060,On DRY and the cost of wrongful abstractions
3262705634545542432,On Orchestrated Microservices - Built to Adapt
6576868026875674101,On libunwind and dynamically generated code on x86-64
7569814035922103969,Once Upon a Time in the West (1968)
-1068603220639552685,Onde a tecnologia e o cuidado se encontram? - Saúde Business
4234941042749452539,Onde está o duplo diamante do DT em projetos ágeis
1441248639512899483,One Dollar Board: Um projeto brasileiro para revolucionar a educação
8620166073102656574,One weird trick that will change the way you code forever: JavaScript TDD
-2136400115854451336,One year as a Data Scientist at Stack Overflow
-885886002174762919,"Onion Creates a $5 Linux Computer with Wi-Fi, Designed for IoT Applications"
5145921881592486583,Open Source Giant Red Hat Launches First Blockchain Initiative - CoinDesk
2388097612905924826,"Open Source Won. So, Now What?"
6409304780354173378,Open Sourcing Twitter Heron | Twitter Blogs
